"booker_ip_ufi","hotel_ufi","check_month","book_count","from_lat","from_lon","to_lat","to_lon","distance"
-2960561,-553173,5,2469,55.7522,37.6156,50.0877,14.4211,1667.78
-118193,-126693,4,2465,45.4667,9.2,41.8959,12.4826,476.697
-2608431,-1456928,12,2465,51.5167,-0.0833333,48.8562,2.34764,342.699
-2960561,-1829149,12,2462,55.7522,37.6156,48.1373,11.5756,1959.85
-1746443,-1746443,7,2462,52.5204,13.4094,52.5204,13.4094,0
20019371,20014181,4,2460,41.0936,-73.4192,34.0522,-118.243,3982.25
-2960561,-1456928,12,2456,55.7522,37.6156,48.8562,2.34764,2486.43
-372490,-390625,6,2451,41.3871,2.17001,40.4167,-3.70342,505.177
20019371,20015732,7,2451,41.0936,-73.4192,37.775,-122.418,4168.8
343460,-3096949,8,2450,21.5503,39.2192,21.4225,39.8262,64.3923
-1746443,-1746443,10,2450,52.5204,13.4094,52.5204,13.4094,0
20019371,20014181,8,2444,41.0936,-73.4192,34.0522,-118.243,3982.25
-118193,-126693,3,2441,45.4667,9.2,41.8959,12.4826,476.697
-2880493,-1364995,11,2436,59.8667,30.25,60.1756,24.9342,297.264
-372490,-390625,4,2434,41.3871,2.17001,40.4167,-3.70342,505.177
-785169,-782831,4,2433,25.2867,51.5333,25.2703,55.3075,379.477
-2960561,-121726,7,2433,55.7522,37.6156,45.4643,9.18878,2285.68
-2880493,-2996338,7,2427,59.8667,30.25,59.9391,30.3157,8.84487
-2679652,-73635,6,2426,-6.195,106.823,1.29306,103.856,895.415
-785169,-782831,3,2422,25.2867,51.5333,25.2703,55.3075,379.477
-1456928,-2601889,11,2421,48.8562,2.34764,51.501,-0.126343,342.77
20019371,20015732,6,2416,41.0936,-73.4192,37.775,-122.418,4168.8
20019371,20023488,5,2414,41.0936,-73.4192,28.5353,-81.3833,1572.61
-381535,-372490,10,2408,40.4,-3.68333,41.3871,2.17001,503.989
408663,900040280,4,2405,24.6556,46.6983,24.6399,46.7246,3.18002
-789552,-782831,10,2404,29.3697,47.9783,25.2703,55.3075,855.278
-381535,-384328,3,2402,40.4,-3.68333,37.1833,-3.6,357.753
-1354207,-1353149,1,2398,22.2833,114.15,22.2832,114.173,2.36652
-2960561,-372490,4,2397,55.7522,37.6156,41.3871,2.17001,3009.62
20019371,20023488,7,2395,41.0936,-73.4192,28.5353,-81.3833,1572.61
-2960561,-1995499,1,2395,55.7522,37.6156,48.2085,16.3728,1669.49
-1907161,-1353149,7,2394,23.1269,113.265,22.2832,114.173,132.197
-1603135,-1603135,12,2391,-33.8705,151.209,-33.8705,151.209,0
20019371,20015732,5,2390,41.0936,-73.4192,37.775,-122.418,4168.8
-372490,-390625,10,2389,41.3871,2.17001,40.4167,-3.70342,505.177
20019371,20033173,7,2387,41.0936,-73.4192,41.8821,-87.6243,1185.11
-118193,-126693,12,2386,45.4667,9.2,41.8959,12.4826,476.697
-2880493,-2996338,4,2381,59.8667,30.25,59.9391,30.3157,8.84487
-2403010,-2403010,11,2374,3.14526,101.697,3.14526,101.697,0
-2679652,-73635,8,2370,-6.195,106.823,1.29306,103.856,895.415
408663,-3092086,6,2369,24.6556,46.6983,26.2826,50.2027,395.567
-2880493,-2625660,5,2368,59.8667,30.25,59.4385,24.7555,312.239
-1603135,-1603135,11,2366,-33.8705,151.209,-33.8705,151.209,0
-679069,-666610,11,2363,-23.4667,-46.65,-22.9107,-43.2094,357.053
408663,-784833,9,2353,24.6556,46.6983,26.2361,50.5831,427.796
-1746443,-1746443,5,2350,52.5204,13.4094,52.5204,13.4094,0
408663,-3092086,10,2349,24.6556,46.6983,26.2826,50.2027,395.567
-2880493,-2996338,12,2348,59.8667,30.25,59.9391,30.3157,8.84487
-1594675,-1594675,3,2346,-31.9515,115.858,-31.9515,115.858,0
-2608431,-2595386,7,2344,51.5167,-0.0833333,55.95,-3.2,533.753
-782499,-782066,7,2342,25.2625,55.2944,24.4667,54.3667,128.801
20019371,20023488,8,2340,41.0936,-73.4192,28.5353,-81.3833,1572.61
-2403009,-2403010,4,2338,3.18333,101.7,3.14526,101.697,4.24627
-2960561,-126693,3,2334,55.7522,37.6156,41.8959,12.4826,2376.37
408663,900040280,3,2320,24.6556,46.6983,24.6399,46.7246,3.18002
-679069,-671824,3,2319,-23.4667,-46.65,-23.5486,-46.6373,9.19847
-1019007,-979186,7,2317,-34.6167,-58.6833,-34.6038,-58.3816,27.648
-372490,-372490,11,2316,41.3871,2.17001,41.3871,2.17001,0
-789552,-782831,11,2316,29.3697,47.9783,25.2703,55.3075,855.278
20019371,20015732,8,2314,41.0936,-73.4192,37.775,-122.418,4168.8
408663,-3092086,3,2306,24.6556,46.6983,26.2826,50.2027,395.567
-118193,-126693,11,2305,45.4667,9.2,41.8959,12.4826,476.697
-2880493,-2960561,9,2303,59.8667,30.25,55.7522,37.6156,631.509
408663,-755070,6,2297,24.6556,46.6983,41.0088,28.9682,2449.93
-2880493,-1364995,12,2296,59.8667,30.25,60.1756,24.9342,297.264
-118193,-126693,6,2284,45.4667,9.2,41.8959,12.4826,476.697
-2403009,-2403010,2,2284,3.18333,101.7,3.14526,101.697,4.24627
-1995499,-1995499,10,2282,48.2085,16.3728,48.2085,16.3728,0
-2880493,-2996338,5,2279,59.8667,30.25,59.9391,30.3157,8.84487
-1995499,-1995499,6,2279,48.2085,16.3728,48.2085,16.3728,0
-381535,-402849,3,2273,40.4,-3.68333,37.3772,-5.98694,390.767
-381535,-406131,8,2269,40.4,-3.68333,39.4698,-0.376542,300.291
-1561728,-1561728,9,2264,-27.4693,153.022,-27.4693,153.022,0
20019371,20015732,4,2263,41.0936,-73.4192,37.775,-122.418,4168.8
-1456928,-2601889,5,2254,48.8562,2.34764,51.501,-0.126343,342.77
20019371,20131185,8,2254,41.0936,-73.4192,29.4239,-98.4933,2606.54
-1995499,-1995499,11,2252,48.2085,16.3728,48.2085,16.3728,0
20019371,20023488,6,2250,41.0936,-73.4192,28.5353,-81.3833,1572.61
-1946324,-2620663,3,2248,53.9,27.5667,54.6893,25.2712,172.886
9026906,-534433,10,2245,52.25,21,52.2296,21.0088,2.34618
-782499,-782066,2,2238,25.2625,55.2944,24.4667,54.3667,128.801
-372490,-390625,2,2232,41.3871,2.17001,40.4167,-3.70342,505.177
-2960561,-126693,1,2230,55.7522,37.6156,41.8959,12.4826,2376.37
-1946324,-2620663,9,2225,53.9,27.5667,54.6893,25.2712,172.886
-381535,-402849,5,2218,40.4,-3.68333,37.3772,-5.98694,390.767
419198,-1502554,1,2218,53.3267,-6.24472,53.3467,-6.259,2.41758
-381535,-372490,8,2216,40.4,-3.68333,41.3871,2.17001,503.989
-372490,-390625,11,2214,41.3871,2.17001,40.4167,-3.70342,505.177
-1354207,-1353149,10,2214,22.2833,114.15,22.2832,114.173,2.36652
20019371,20015725,3,2207,41.0936,-73.4192,32.7125,-117.161,3956
-226152,-246227,8,2207,35.6833,139.75,35.6768,139.756,0.903373
-1019007,-979186,8,2206,-34.6167,-58.6833,-34.6038,-58.3816,27.648
-2679652,-73635,12,2198,-6.195,106.823,1.29306,103.856,895.415
-1456928,-2601889,12,2197,48.8562,2.34764,51.501,-0.126343,342.77
-2608431,-2595386,6,2193,51.5167,-0.0833333,55.95,-3.2,533.753
419198,-1502554,10,2193,53.3267,-6.24472,53.3467,-6.259,2.41758
-2608431,-2602512,6,2192,51.5167,-0.0833333,53.4812,-2.23615,262.564
-2960561,-1829149,5,2191,55.7522,37.6156,48.1373,11.5756,1959.85
-1019007,-979186,3,2191,-34.6167,-58.6833,-34.6038,-58.3816,27.648
-1603135,-1603135,5,2189,-33.8705,151.209,-33.8705,151.209,0
-785169,-785169,8,2188,25.2867,51.5333,25.2867,51.5333,0
-1594675,-1594675,6,2188,-31.9515,115.858,-31.9515,115.858,0
-2880493,-1364995,8,2185,59.8667,30.25,60.1756,24.9342,297.264
-1995499,-1995499,12,2178,48.2085,16.3728,48.2085,16.3728,0
-2880493,-2996338,2,2177,59.8667,30.25,59.9391,30.3157,8.84487
-679069,-666610,6,2176,-23.4667,-46.65,-22.9107,-43.2094,357.053
-2880493,-1364995,7,2174,59.8667,30.25,60.1756,24.9342,297.264
-1603135,-1603135,10,2174,-33.8705,151.209,-33.8705,151.209,0
-3414440,-3247115,12,2174,13.7558,100.506,18.7903,98.9817,582.957
-2880493,-2625660,12,2173,59.8667,30.25,59.4385,24.7555,312.239
-118193,-126693,7,2165,45.4667,9.2,41.8959,12.4826,476.697
-3096108,-3096949,12,2165,21.5465,39.1759,21.4225,39.8262,68.6838
343460,-3092186,7,2164,21.5503,39.2192,24.4686,39.6142,327.008
9026906,-534433,8,2162,52.25,21,52.2296,21.0088,2.34618
381118,-782831,11,2161,23.62,58.5903,25.2703,55.3075,379.586
-2960561,-553173,12,2159,55.7522,37.6156,50.0877,14.4211,1667.78
381118,-782831,10,2153,23.62,58.5903,25.2703,55.3075,379.586
408663,-3092186,1,2153,24.6556,46.6983,24.4686,39.6142,716.658
20019371,20023488,4,2152,41.0936,-73.4192,28.5353,-81.3833,1572.61
-372490,-390625,12,2150,41.3871,2.17001,40.4167,-3.70342,505.177
-73635,-2403010,6,2148,1.29306,103.856,3.14526,101.697,316.164
-3096108,-782831,11,2146,21.5465,39.1759,25.2703,55.3075,1696.12
-2960561,-121726,4,2144,55.7522,37.6156,45.4643,9.18878,2285.68
-785169,-782831,9,2143,25.2867,51.5333,25.2703,55.3075,379.477
-2960561,-755070,3,2141,55.7522,37.6156,41.0088,28.9682,1756.18
-2960561,-1995499,3,2139,55.7522,37.6156,48.2085,16.3728,1669.49
-1746443,-1746443,12,2139,52.5204,13.4094,52.5204,13.4094,0
20019371,20023488,10,2135,41.0936,-73.4192,28.5353,-81.3833,1572.61
-785169,-782831,12,2135,25.2867,51.5333,25.2703,55.3075,379.477
-2960561,-2601889,5,2133,55.7522,37.6156,51.501,-0.126343,2500.68
-1456928,-2601889,10,2133,48.8562,2.34764,51.501,-0.126343,342.77
-118193,-121726,5,2131,45.4667,9.2,45.4643,9.18878,0.914786
-2608431,-2140479,5,2130,51.5167,-0.0833333,52.3729,4.893,354.047
-1746443,-1746443,11,2126,52.5204,13.4094,52.5204,13.4094,0
-1946324,-2620663,12,2121,53.9,27.5667,54.6893,25.2712,172.886
-1354207,-1353149,2,2121,22.2833,114.15,22.2832,114.173,2.36652
-2960561,-553173,4,2120,55.7522,37.6156,50.0877,14.4211,1667.78
-2608431,-1456928,1,2119,51.5167,-0.0833333,48.8562,2.34764,342.699
-381535,-372490,4,2119,40.4,-3.68333,41.3871,2.17001,503.989
-2608431,-2595386,5,2118,51.5167,-0.0833333,55.95,-3.2,533.753
-2880493,-2996338,11,2114,59.8667,30.25,59.9391,30.3157,8.84487
-381535,-406131,7,2114,40.4,-3.68333,39.4698,-0.376542,300.291
-1456928,-372490,8,2111,48.8562,2.34764,41.3871,2.17001,830.642
-118193,-121726,3,2107,45.4667,9.2,45.4643,9.18878,0.914786
-2608431,-2602512,5,2106,51.5167,-0.0833333,53.4812,-2.23615,262.564
-372490,-390625,7,2103,41.3871,2.17001,40.4167,-3.70342,505.177
-2960561,-121726,5,2103,55.7522,37.6156,45.4643,9.18878,2285.68
-2403010,-2403010,10,2102,3.14526,101.697,3.14526,101.697,0
-372490,-390625,9,2102,41.3871,2.17001,40.4167,-3.70342,505.177
-1586844,-1586844,8,2099,-37.8167,144.967,-37.8167,144.967,0
-785169,-782831,1,2097,25.2867,51.5333,25.2703,55.3075,379.477
-126693,-121726,10,2094,41.8959,12.4826,45.4643,9.18878,476.977
-1956483,-1955538,6,2090,50.8333,4.33333,50.8435,4.35093,1.67744
-559502,-553173,5,2086,50.0833,14.45,50.0877,14.4211,2.11919
-1995499,-1995499,5,2085,48.2085,16.3728,48.2085,16.3728,0
-1456928,-2601889,1,2080,48.8562,2.34764,51.501,-0.126343,342.77
-2960561,-1044367,8,2080,55.7522,37.6156,50.4495,30.5254,755.342
-679069,-671824,5,2077,-23.4667,-46.65,-23.5486,-46.6373,9.19847
-2960561,-755070,4,2076,55.7522,37.6156,41.0088,28.9682,1756.18
20019371,20131185,5,2075,41.0936,-73.4192,29.4239,-98.4933,2606.54
-1594675,-1594675,7,2075,-31.9515,115.858,-31.9515,115.858,0
-381535,-372490,11,2075,40.4,-3.68333,41.3871,2.17001,503.989
20019371,20088325,9,2072,41.0936,-73.4192,40.7681,-73.9819,59.536
-118193,-126693,10,2071,45.4667,9.2,41.8959,12.4826,476.697
-1956483,-1955538,9,2069,50.8333,4.33333,50.8435,4.35093,1.67744
-1995499,-1995499,9,2068,48.2085,16.3728,48.2085,16.3728,0
-2880493,-2960561,4,2066,59.8667,30.25,55.7522,37.6156,631.509
20019371,20023488,2,2063,41.0936,-73.4192,28.5353,-81.3833,1572.61
-2960561,-1995499,9,2062,55.7522,37.6156,48.2085,16.3728,1669.49
-1019007,-979186,9,2062,-34.6167,-58.6833,-34.6038,-58.3816,27.648
408663,-785169,6,2060,24.6556,46.6983,25.2867,51.5333,492.367
408663,-784833,10,2059,24.6556,46.6983,26.2361,50.5831,427.796
-1354207,-1353149,11,2059,22.2833,114.15,22.2832,114.173,2.36652
-1946324,-2620663,5,2057,53.9,27.5667,54.6893,25.2712,172.886
-679069,-666610,1,2056,-23.4667,-46.65,-22.9107,-43.2094,357.053
-679069,-666610,10,2055,-23.4667,-46.65,-22.9107,-43.2094,357.053
-2880493,-2625660,8,2055,59.8667,30.25,59.4385,24.7555,312.239
-2960561,-1995499,11,2053,55.7522,37.6156,48.2085,16.3728,1669.49
408663,-3092186,7,2051,24.6556,46.6983,24.4686,39.6142,716.658
-1561728,-1561728,8,2049,-27.4693,153.022,-27.4693,153.022,0
-2960561,-126693,6,2048,55.7522,37.6156,41.8959,12.4826,2376.37
-679069,-666610,12,2046,-23.4667,-46.65,-22.9107,-43.2094,357.053
-2608431,-2602512,3,2044,51.5167,-0.0833333,53.4812,-2.23615,262.564
-814876,-814876,10,2044,37.9864,23.7288,37.9864,23.7288,0
-2960561,-1995499,8,2043,55.7522,37.6156,48.2085,16.3728,1669.49
-381535,-372490,12,2043,40.4,-3.68333,41.3871,2.17001,503.989
343460,-3096108,6,2038,21.5503,39.2192,21.5465,39.1759,4.49811
9026906,-534433,7,2037,52.25,21,52.2296,21.0088,2.34618
-1995499,-1995499,4,2035,48.2085,16.3728,48.2085,16.3728,0
-126693,-126693,8,2033,41.8959,12.4826,41.8959,12.4826,0
-2960561,-121726,9,2032,55.7522,37.6156,45.4643,9.18878,2285.68
-679069,-666610,3,2031,-23.4667,-46.65,-22.9107,-43.2094,357.053
20019371,20023488,11,2030,41.0936,-73.4192,28.5353,-81.3833,1572.61
-1354207,-1353149,12,2029,22.2833,114.15,22.2832,114.173,2.36652
-1594675,-1594675,4,2029,-31.9515,115.858,-31.9515,115.858,0
-2960561,-1829149,2,2028,55.7522,37.6156,48.1373,11.5756,1959.85
-1995499,-1995499,8,2025,48.2085,16.3728,48.2085,16.3728,0
-679069,-666610,7,2024,-23.4667,-46.65,-22.9107,-43.2094,357.053
-2960561,-1746443,4,2024,55.7522,37.6156,52.5204,13.4094,1608.41
20019371,20033173,8,2020,41.0936,-73.4192,41.8821,-87.6243,1185.11
-814876,-814876,9,2018,37.9864,23.7288,37.9864,23.7288,0
-679069,-666610,8,2017,-23.4667,-46.65,-22.9107,-43.2094,357.053
20019371,20014181,9,2015,41.0936,-73.4192,34.0522,-118.243,3982.25
408663,900040280,7,2013,24.6556,46.6983,24.6399,46.7246,3.18002
-2960561,-121726,3,2008,55.7522,37.6156,45.4643,9.18878,2285.68
343460,-3096108,8,2006,21.5503,39.2192,21.5465,39.1759,4.49811
-1586844,-1586844,7,2001,-37.8167,144.967,-37.8167,144.967,0
-1956483,-1955538,5,1999,50.8333,4.33333,50.8435,4.35093,1.67744
-2960561,-1746443,5,1997,55.7522,37.6156,52.5204,13.4094,1608.41
408663,-3092086,9,1994,24.6556,46.6983,26.2826,50.2027,395.567
-679069,-671824,6,1992,-23.4667,-46.65,-23.5486,-46.6373,9.19847
-372490,-390625,8,1990,41.3871,2.17001,40.4167,-3.70342,505.177
-2679652,-2671576,8,1988,-6.195,106.823,-6.91757,107.603,117.812
-118193,-121726,6,1986,45.4667,9.2,45.4643,9.18878,0.914786
-118193,-121726,2,1985,45.4667,9.2,45.4643,9.18878,0.914786
-126693,-121726,5,1984,41.8959,12.4826,45.4643,9.18878,476.977
343460,-755070,8,1983,21.5503,39.2192,41.0088,28.9682,2368.65
-126693,-121726,11,1982,41.8959,12.4826,45.4643,9.18878,476.977
-2960561,-1746443,1,1981,55.7522,37.6156,52.5204,13.4094,1608.41
-381535,-373226,8,1980,40.4,-3.68333,38.5413,-0.129543,368.418
419198,-1502554,9,1979,53.3267,-6.24472,53.3467,-6.259,2.41758
-2960561,-1746443,12,1976,55.7522,37.6156,52.5204,13.4094,1608.41
-2880493,-2996338,1,1975,59.8667,30.25,59.9391,30.3157,8.84487
-372490,-390625,1,1975,41.3871,2.17001,40.4167,-3.70342,505.177
-2608431,-2590498,8,1975,51.5167,-0.0833333,50.7211,-1.87892,153.399
-118193,-121726,10,1971,45.4667,9.2,45.4643,9.18878,0.914786
-2880493,-1364995,3,1971,59.8667,30.25,60.1756,24.9342,297.264
-1594675,-1594675,1,1969,-31.9515,115.858,-31.9515,115.858,0
20019371,20131185,4,1968,41.0936,-73.4192,29.4239,-98.4933,2606.54
-2403010,-2403010,1,1967,3.14526,101.697,3.14526,101.697,0
-2608431,-2602512,10,1967,51.5167,-0.0833333,53.4812,-2.23615,262.564
-2960561,-755070,5,1966,55.7522,37.6156,41.0088,28.9682,1756.18
-1956483,-1955538,10,1960,50.8333,4.33333,50.8435,4.35093,1.67744
-2960561,-1829149,9,1959,55.7522,37.6156,48.1373,11.5756,1959.85
20019371,20023488,1,1959,41.0936,-73.4192,28.5353,-81.3833,1572.61
381118,-782831,4,1958,23.62,58.5903,25.2703,55.3075,379.586
20019371,20015725,12,1957,41.0936,-73.4192,32.7125,-117.161,3956
-2608431,-2602512,11,1956,51.5167,-0.0833333,53.4812,-2.23615,262.564
-2679652,-73635,7,1954,-6.195,106.823,1.29306,103.856,895.415
20019371,20080494,3,1953,41.0936,-73.4192,39.3557,-74.4391,211.754
-679069,-671824,8,1952,-23.4667,-46.65,-23.5486,-46.6373,9.19847
-2608431,-2595386,3,1951,51.5167,-0.0833333,55.95,-3.2,533.753
-1956483,-1955538,3,1946,50.8333,4.33333,50.8435,4.35093,1.67744
-2608431,-2602512,4,1945,51.5167,-0.0833333,53.4812,-2.23615,262.564
-1019007,-979186,11,1945,-34.6167,-58.6833,-34.6038,-58.3816,27.648
20019371,20015725,9,1943,41.0936,-73.4192,32.7125,-117.161,3956
-559502,-553173,9,1942,50.0833,14.45,50.0877,14.4211,2.11919
-2960561,-3212216,5,1938,55.7522,37.6156,56.9495,24.1057,841.538
-2880493,-2960561,5,1938,59.8667,30.25,55.7522,37.6156,631.509
-1456928,-2601889,4,1936,48.8562,2.34764,51.501,-0.126343,342.77
-1898619,-1353149,12,1934,31.0456,121.4,22.2832,114.173,1209.61
-679069,-666610,5,1934,-23.4667,-46.65,-22.9107,-43.2094,357.053
-381535,-402849,4,1931,40.4,-3.68333,37.3772,-5.98694,390.767
20019371,20033173,5,1927,41.0936,-73.4192,41.8821,-87.6243,1185.11
-2679652,-73635,5,1927,-6.195,106.823,1.29306,103.856,895.415
-1995499,-1995499,7,1925,48.2085,16.3728,48.2085,16.3728,0
-226152,-246227,9,1925,35.6833,139.75,35.6768,139.756,0.903373
-2679652,-73635,3,1920,-6.195,106.823,1.29306,103.856,895.415
-381535,-384328,5,1916,40.4,-3.68333,37.1833,-3.6,357.753
-381535,-406131,6,1912,40.4,-3.68333,39.4698,-0.376542,300.291
-2880493,-2625660,11,1911,59.8667,30.25,59.4385,24.7555,312.239
-1746443,-1746443,4,1911,52.5204,13.4094,52.5204,13.4094,0
343460,-3092186,6,1909,21.5503,39.2192,24.4686,39.6142,327.008
-1946324,-2620663,7,1906,53.9,27.5667,54.6893,25.2712,172.886
408663,900040280,1,1906,24.6556,46.6983,24.6399,46.7246,3.18002
-1456928,-2601889,6,1905,48.8562,2.34764,51.501,-0.126343,342.77
20019371,20015725,4,1904,41.0936,-73.4192,32.7125,-117.161,3956
-2960561,-1829149,3,1902,55.7522,37.6156,48.1373,11.5756,1959.85
-679069,-671824,12,1902,-23.4667,-46.65,-23.5486,-46.6373,9.19847
-381535,-372490,9,1902,40.4,-3.68333,41.3871,2.17001,503.989
-2960561,-2601889,7,1901,55.7522,37.6156,51.501,-0.126343,2500.68
419198,-1502554,8,1900,53.3267,-6.24472,53.3467,-6.259,2.41758
-1746443,-1746443,1,1899,52.5204,13.4094,52.5204,13.4094,0
-679069,-671824,4,1899,-23.4667,-46.65,-23.5486,-46.6373,9.19847
-381535,-372490,2,1898,40.4,-3.68333,41.3871,2.17001,503.989
9026906,-510625,8,1897,52.25,21,50.063,19.937,254.225
-2960561,-553173,1,1897,55.7522,37.6156,50.0877,14.4211,1667.78
-1456928,-2601889,2,1896,48.8562,2.34764,51.501,-0.126343,342.77
-2960561,-372490,3,1896,55.7522,37.6156,41.3871,2.17001,3009.62
-2960561,-1995499,10,1894,55.7522,37.6156,48.2085,16.3728,1669.49
-73635,-1353149,12,1893,1.29306,103.856,22.2832,114.173,2586.99
9026906,-534433,11,1887,52.25,21,52.2296,21.0088,2.34618
-2960561,-126693,11,1887,55.7522,37.6156,41.8959,12.4826,2376.37
408663,-785169,1,1884,24.6556,46.6983,25.2867,51.5333,492.367
-1561728,-1575736,9,1883,-27.4693,153.022,-28,153.433,71.544
-118193,-121726,12,1883,45.4667,9.2,45.4643,9.18878,0.914786
-118193,-126693,2,1883,45.4667,9.2,41.8959,12.4826,476.697
-1907161,-1353149,9,1883,23.1269,113.265,22.2832,114.173,132.197
-1019007,-979186,4,1881,-34.6167,-58.6833,-34.6038,-58.3816,27.648
-126693,-121726,6,1880,41.8959,12.4826,45.4643,9.18878,476.977
-2960561,-1995499,7,1880,55.7522,37.6156,48.2085,16.3728,1669.49
408663,-3092186,6,1878,24.6556,46.6983,24.4686,39.6142,716.658
-1019007,-979186,6,1875,-34.6167,-58.6833,-34.6038,-58.3816,27.648
-2960561,-2140479,5,1874,55.7522,37.6156,52.3729,4.893,2147.36
-2960561,-2601889,9,1873,55.7522,37.6156,51.501,-0.126343,2500.68
-1746443,-1746443,2,1873,52.5204,13.4094,52.5204,13.4094,0
-2880493,-2960561,8,1873,59.8667,30.25,55.7522,37.6156,631.509
-1594675,-1594675,12,1872,-31.9515,115.858,-31.9515,115.858,0
-1946324,-2620663,6,1870,53.9,27.5667,54.6893,25.2712,172.886
-73635,-2403010,3,1868,1.29306,103.856,3.14526,101.697,316.164
-2960561,-1044367,7,1867,55.7522,37.6156,50.4495,30.5254,755.342
-381535,-378765,5,1867,40.4,-3.68333,37.8833,-4.76667,295.021
-814876,-814876,6,1866,37.9864,23.7288,37.9864,23.7288,0
-559502,-553173,6,1865,50.0833,14.45,50.0877,14.4211,2.11919
900048409,-1506909,9,1865,-36.8698,174.778,-36.8484,174.764,2.68585
-1586844,-1586844,3,1865,-37.8167,144.967,-37.8167,144.967,0
-2880493,-2996338,10,1864,59.8667,30.25,59.9391,30.3157,8.84487
-118193,-121726,4,1863,45.4667,9.2,45.4643,9.18878,0.914786
-381535,-406131,5,1863,40.4,-3.68333,39.4698,-0.376542,300.291
-1594675,-1594675,5,1860,-31.9515,115.858,-31.9515,115.858,0
-2679652,-73635,1,1857,-6.195,106.823,1.29306,103.856,895.415
-901202,-901202,8,1854,-33.4439,-70.6537,-33.4439,-70.6537,0
-785169,-785169,6,1853,25.2867,51.5333,25.2867,51.5333,0
20019371,20058684,7,1850,41.0936,-73.4192,38.3368,-75.0841,337.987
-1019007,-979186,12,1844,-34.6167,-58.6833,-34.6038,-58.3816,27.648
-1019007,-979186,1,1843,-34.6167,-58.6833,-34.6038,-58.3816,27.648
-2679652,-2679652,8,1843,-6.195,106.823,-6.195,106.823,0
-559502,-553173,8,1841,50.0833,14.45,50.0877,14.4211,2.11919
20019371,20015732,9,1841,41.0936,-73.4192,37.775,-122.418,4168.8
-2880493,-2960561,6,1841,59.8667,30.25,55.7522,37.6156,631.509
-789552,-782831,7,1839,29.3697,47.9783,25.2703,55.3075,855.278
-574890,-574890,8,1837,43.652,-79.382,43.652,-79.382,0
-814876,-814876,12,1837,37.9864,23.7288,37.9864,23.7288,0
-1456928,-372490,5,1834,48.8562,2.34764,41.3871,2.17001,830.642
20019371,20023488,9,1833,41.0936,-73.4192,28.5353,-81.3833,1572.61
419198,-1502554,7,1830,53.3267,-6.24472,53.3467,-6.259,2.41758
-2960561,-1995499,6,1830,55.7522,37.6156,48.2085,16.3728,1669.49
-2960561,-126693,10,1828,55.7522,37.6156,41.8959,12.4826,2376.37
-2960561,-2140479,4,1825,55.7522,37.6156,52.3729,4.893,2147.36
-3096108,-3092186,1,1825,21.5465,39.1759,24.4686,39.6142,328.004
-1956483,-1955538,11,1819,50.8333,4.33333,50.8435,4.35093,1.67744
-782499,-784007,8,1819,25.2625,55.2944,25.801,55.9764,90.9282
-1898619,-3414440,2,1818,31.0456,121.4,13.7558,100.506,2872.16
-1956483,-1955538,12,1815,50.8333,4.33333,50.8435,4.35093,1.67744
-2960561,-2601889,8,1814,55.7522,37.6156,51.501,-0.126343,2500.68
-814876,-814876,11,1814,37.9864,23.7288,37.9864,23.7288,0
343460,-3092186,9,1808,21.5503,39.2192,24.4686,39.6142,327.008
-679069,-671824,9,1807,-23.4667,-46.65,-23.5486,-46.6373,9.19847
20019371,20058684,8,1807,41.0936,-73.4192,38.3368,-75.0841,337.987
20019371,20024809,7,1806,41.0936,-73.4192,33.7489,-84.3881,1265.18
-2918852,-501400,8,1806,54.71,20.5,54.3519,18.6462,126.061
-2880493,-2960561,11,1803,59.8667,30.25,55.7522,37.6156,631.509
-1019007,-979186,5,1802,-34.6167,-58.6833,-34.6038,-58.3816,27.648
-2608431,-2595386,9,1801,51.5167,-0.0833333,55.95,-3.2,533.753
-2880493,-1364995,6,1798,59.8667,30.25,60.1756,24.9342,297.264
-1956483,-1955538,4,1798,50.8333,4.33333,50.8435,4.35093,1.67744
